id,category,title,address,call,img_url,introducing
28,문화명소,창계숭절사,대전광역시 중구 대둔산로137번길 67,042-606-6283,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODExMDdfMTk0%2FMDAxNTQxNTUwNTM1ODg4.cLXUyZDV1aJH6L4krRxyKVJwrHBcqA_q353cDqX0UXEg.g4nzsbE_LyGvDlUPo1lWmdt1HM0FSR-7ryYC1vXq6N8g.JPEG.daejeondime%2F20.jpg&amp;type=ofullfill340_600_png,"1989년 3월 18일 대전광역시 문화재자료로 지정되었다. 창계숭절사의 명칭은 숭절사 앞으로 흐르는 유등천의 다른 명칭인 창계에서 유래하였다.

조선시대 이후 대전광역시 동구 가양동에 있는 정절서원(靖節書院)에서 박팽년을 비롯한 여러 명의 제사를 지내왔으나 1871년(고종 8)에 서원이 훼철되자 1923년 이곳에 사당을 세우고 박팽년과 박심문을 배향하고 있다.

박팽년의 자는 인수, 호는 취금헌(醉琴軒)이고, 본관은 순천(順天), 시호는 충정(忠正)이다. 1434년(세종 16) 알성문과에 을과로 급제하여 1453년(단종 1) 우승지를 거쳐 이듬해 형조참판이 되었다. 세종 때 신숙주(申叔舟)·최항(崔恒) 등 당대의 유망한 젊은 학자들과 집현전의 관원이 되었고, 이 학사들 중에서 경술(經術)과 문장·필법이 뛰어나 집대성(集大成)이라는 칭호를 받았다. 1456년에 성삼문·하위지(河緯地)·이개(李塏)·유성원(柳誠源)·유응부(兪應孚)·김질 등과 단종 복위를 시도하였으나 실패한 뒤 붙잡혀 고문을 당하다가 옥중에서 죽었다.

박심문은 1431년에 문과에 급제하였으며 육진개척 때 김종서(金宗瑞)를 따라 큰 공을 세웠다. 세조가 즉위하자 사육신과 더불어 단종복위운동을 도모하다가 명나라에 사신으로 다녀 오던 중 의주에 이르러 육신(六臣)의 처형 소식을 듣고 음독 순절하였다. 그뒤 순조 때 그의 행적이 조정에 알려져 이조판서에 추증되었으며, 사육신과 그를 합해 사칠신(死七臣)이라고 일컬어졌다."
29,문화명소,봉소루,대전광역시 중구 봉소루로 29,042-606-6283,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20100511_173%2Fmallarmel_1273579847507yToGP_jpg%2Fdsc_0897_mallarmel.jpg&amp;type=a340,"1992년 10월 28일 대전광역시 문화재자료로 지정되었다.

조선 인조(仁祖) 때 장례원판결사(掌?院判決事)를 지낸 남분붕(南奮鵬:1607~1674)이 건립한 조선시대 서재 2동이다.

남분붕의 본관은 고성, 호는 봉소재(鳳巢齎)이다. 조선 사림(士林)의 태두 조광조(趙光祖)의 학통을 이어받아 의리를 진작시키고 지방 인재의 양성과 후학 지도에 전념하였다. 현종(顯宗) 15년에 세상을 떠난 후 통정대부(通政大夫) 형조참의를 추증받았다.

봉소루는 그가 후진을 양성하던 교육 도장이었다. 봉소란 봉황의 보금자리라는 말로 곧 이곳 학생들이 국가 동량이라는 뜻이다. 본래는 그의 호를 따서 봉소재라 하였다. 규모는 웃방·대청·안방· 부엌이 있는 안채와 서재·누(樓)가 있는 바깥채 2동으로 구성되었다.

누는 ㄱ자형으로, 왼편으로는 정면 3칸, 측면 2칸의 단층 서재가 있고, 오른편에 합각으로 2층 누각이 있다. 누각으로 오르기 위하여 서재 툇마루 우측 끝에 나무로 층계를 만들었다. 단층가옥은 2벌대의 기단석 위에 장대석을 깔고 덤벙주초 위에 네모 기둥을 세웠다. 이층누각 부분은 기단석 위에 돌기둥을 높이 세워 누각을 떠받치고 있다.

가구는 1고주 5고량집에 지붕은 홑처마 팔작지붕이지만, 누각은 겹처마로 장식하고 정면에 봉소루라는 현판을 달았다. 누각은 정면과 우측을 트고 뒷면을 막았는데, 이것은 내외를 하던 조선시대 사대부 집안에서 안채가 보이는 것을 막기 위한 것이다. 뒷쪽의 안채는 ㄱ자 평면형이다. 안채는 광복 전에, 봉소루는 1970년대 초에 중수하였으나 형태는 본래의 모습을 유지하였다."
30,문화명소,도산서원,대전광역시 서구 남선로 8,042-486-7771,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMTBfMjIy%2FMDAxNjM2NDc0MTUzNzA3.TW20IIvnZkF7k3J4yJOhq_F8m4rMBZbrDVjdMCh_6IIg.M-gPr_98tPcE0JcR96tc9FqVXpZbmySXvl1gpNWdk6gg.JPEG.hebin0430%2FFullSizeRender.jpg&amp;type=a340,"1989년 3월 18일 대전광역시 문화재자료로 지정되었다. 1693년(숙종 19)에 이 지방 유림들이 뜻을 모아 권득기(1570~1622)와 그의 아들이 권시(1604~1672)의 학문과 덕행을 추모하기 위해 세웠다. 1711년(숙종 37) 사액(賜額)을 받았으며 원래 사우(祠宇) 3칸, 묘문(廟門) 3칸, 강당(講堂) 4칸, 서재(西齋) 3칸, 남재(南齋) 3칸, 전사청(典祀廳) 3칸 등 모두 23칸 규모였다.

만회(晩悔) 권득기는 41세에 문과에 급제하여 예조좌랑을 지냈으나 광해군 때 벼슬을 버리고 도학(道學)에 정진하면서 여생을 보낸 절개가 굳은 선비였다. 그 아들인 탄옹(炭翁) 권시 또한 높은 학행(學行)으로 대군사부, 한성부좌윤 등에 천거되었으나 이를 거절하고 낙향하여 탄방동에 서원을 짓고 도학(道學)과 예학(禮學)에 더욱 정진하였다. 도산(道山)이라는 지명도 그가 이곳에 정착하여 도학을 연마하였기 때문에 붙여진 것으로 추정된다.

1871년(고종 8년) 흥선대원군의 서원철폐령으로 헐리었으나 1921년에 다시 단(壇)을 조성하고 제향을 계속하여 오다가 1968년과 1973년 2차례에 걸쳐 안동권씨 종중에서 전체를 복원하였다. 정문인 향직문(向直門)과 내삼문(內三門), 함덕사(涵德祠), 명교당(明敎堂), 시습재(時習齋), 지선재(止善齋), 전사청(典祀廳), 재실(齋室), 수호사(守護舍) 등으로 유지되다가 1987년 숭모각(崇募閣)이라는 장판고를 증축하였다.

사우인 함덕사에는 권득기와 권시의 위패가 봉안되어 있고 강당인 명교당은 유생들의 학업을 위한 회합장소, 시습재와 지선재는 제관들의 제향을 위한 숙소와 회합장소, 수호사에는 서원을 관리하는 고직(庫直)의 주거용으로 각각 사용되었다. 매년 음력 3월과 9월 중정(中丁: 두 번째 丁日) 제향하며 《독서잠의(讀書潛疑)》10권, 《만회집(晩悔集)》《탄옹집(炭翁集)》 등의 문집 10여 권이 있고 숭모각에 만회집탄옹문집 판목(대전광역시 유형문화재)이 소장되어 있다."
31,문화명소,둔산선사유적공원,대전광역시 서구 대덕대로317번길 9,042-270-2418,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA0MTdfMjE4%2FMDAxNTIzOTYwMTczNTE3.URoEdx0QGlzL5SqW1ydJ8H7WepegYIBqmyMHtje8Sqkg.WFAdMl1BuEdvUXPXzXY5ni3k-X17e-ej5JgO7o5nMVQg.JPEG.daejeondime%2F2.JPG&amp;type=a340,"1992년 10월 28일 대전광역시 기념물로 지정되었다. 1991년 3월 한국토지개발공사에서 택지개발 공사를 하던 도중 우연히 발견되었기 때문에 원래 지형의 일부는 이미 훼손된 상태였다. 발견 즉시 공사를 중단하고 1991년 5월부터 충남대학교박물관과 한국선사문화연구소에 의해 발굴작업에 들어가 그해 9월 중순에 마무리되었다.

발굴 결과 둔산 정상부의 능선을 따라 동남쪽에서 청동기시대 유적, 그 동쪽에서 구석기시대 유적, 북쪽에서 신석기시대 유적이 발굴되었는데 그중 청동기시대의 집터 3기는 도로개설을 위해 원래 발견된 자리에서 북쪽으로 약 15m 지점으로 전사이전(轉寫移轉:원래의 모습대로 다른 장소로 옮김)하여 선사유적공원으로 조성되었다.

구석기시대 유적은 약 2백평에 이르는 홍적세 퇴적층에서 발견되었다. 그 성격을 분명하게 알 수는 없지만 이곳에서 출토된 뗀석기[打製石器]의 형태나 제작 방법으로 볼 때 늦은 중기구석기나 이른 후기구석기 것으로 추정된다. 출토된 유물로는 망치돌·몸돌·격지[剝片] 등의 석기 50여 점과 석기를 만들 때 나오는 작은 부스러기 등이 있다. 그 밖에 쌍날찍개·긁개·밀개 등도 출토되었는데, 공주 석장리 구석기유적의 중석기시대의 유물과 같은 특징을 띠고 있다.

신석기시대 유적은 집터로 추정되는 지름 2~3m, 깊이 0.8~1.3m 규모의 구덩이 13기이다. 이곳에서 출토된 유물로는 바닥이 둥근 빗살무늬토기의 파편과 보습, 갈돌[石棒]·그물추·다수의 석기재료 등이 있다. 신석기시대 후기(BC 2000~BC1000년)에 속하는 유물로 추정되고, 문화계통은 서해안 빗살무늬토기문화 전통이 강하지만 일부는 동북지방(함경도 해안지역)의 요소도 보인다.

청동기시대 유적은 직사각형의 집터 3기이다. 이중에는 화덕과 돌기둥이 설치되었던 곳도 있다. 출토된 유물로는 팽이토기·민무늬토기 파편·그물추· 가락바퀴(방추차) 등의 토기류와 돌도끼·돌살촉·돌칼 등의 간석기[摩製石器]류가 있다. 특히 팽이토기는 서북지방(대동강 유역과 황해도 일대)을 중심으로 한 본격적인 농경문화인 팽이형토기문화가 중부지방(한강유역과 그 이남)까지 확산되었다는 것을 상징한다.

둔산선사유적지는 한국에서는 처음으로 한곳에서 구석기·신석기·청동기시대의 유물이 한꺼번에 발견되었다는 역사적 의의를 지니며, 이곳 갑천(甲川) 유역이 얕은 구릉과 넓은 농토, 풍부한 물을 배경으로 선사시대부터 많은 인류가 생활했던 곳임을 알 수 있다. 또한 부근의 괴정동 청동기유적, 석장리 구석기유적 등과 함께 이 지방의 선사문화의 갈래와 계통을 확인하는 데 중요한 자료로 평가된다."
32,문화명소,대전 소대헌ㆍ호연재 고택,대전광역시 대덕구 동춘당로 70,042-608-6575,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA4MjlfMjA4%2FMDAxNTM1NTI3OTE0OTMz.HcOK2-L573Rqx_FbP5CmgqTeLsoye9j8wB0D5rHk6tkg.QsfQBJuiMzEhcaCK485LwkjuytxpRDiL9EA1_KZXDzMg.JPEG.daejeondime%2F8.jpg&amp;type=a340,"대전 소대헌·호연재 고택은 조선 후기 기호학파의 대표적인 학자인 동춘당 송준길(宋浚吉, 1606~1672)의 둘째 손자인 송병하(宋炳夏, 1646~1697)가 1674년 분가하여 건립한 고택으로, 송병하의 아들 소대헌 송요화(宋堯和, 1682~1764)가 1714년 옮겨 지었다.

소대헌 송요화의 부인 안동 김씨(1681~1722)는 조선후기 여류문학을 대표하는 시인으로서 호가 호연재(浩然齋)로 경서와 사서에도 능통하였다 하며 한시 134수를 남겼다.

고택은 조선 중기 대전지역의 살림집을 이해할 수 있는 건축적 가치를 가지고 있으며, 충청지역에서는 보기 드물게 큰사랑채와 작은사랑채를 동시에 갖추고 대청을 한 쪽에 두는 방식이나 안채의 마루방과 툇마루 등이 전면 뿐 아니라 사방에 다양한 크기로 배치하는 양식은 지역적 특색을 나타내고 있다.

큰집 격인 동춘당 종택과 함께 한 집안의 가계 계승, 충청지역의 명문가 후손 집안으로서의 면모를 찾을 수 있으며, 비교적 조선 중기의 원형이 잘 남아 있고, 대전지역에서는 살림집이 거의 남아 있지 않은 상태에서 지역적 특색을 알 수 있는 희소성이 있는 등 민속적 자료로서 가치가 높다.

※ 위 문화재는 일반적으로 관람이 가능하나, 소유주 등의 개인적 사정으로 관람이 제한될 수도 있습니다."
33,문화명소,회덕향교대성전,대전광역시 대덕구 대전로1397번안길 126,042-625-5565,https://search.pstatic.net/common/?src=https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F2765_000_122%2F20181203072859875_BK8CSSLGF.jpg%2F4587121.jpg%3Ftype%3Dm4500_4500_fst&amp;type=a340,"1989년 3월 18일 대전광역시 문화재자료로 지정되었다. 조선 세종 때 창건되었으며 임진왜란 때 불탔으나 1600년(선조 33)경에 다시 중건된 후 1812년(순조 12) 가을에 대대적인 보수를 거쳐 오늘에 이른다.

회덕향교는 낮은 야산의 경사진 땅을 따라 2단으로 축대를 쌓고 입구 쪽으로 홍살문을 세웠다. 홍살문 뒤에는 외삼문(外三門)이 있는데 외삼문의 좌우에 방을 만들어 수직사(守直舍)로 사용하고 있다.

외삼문을 들어서면 명륜당(明倫堂)이 있고 여기에서 다시 10단의 계단으로 오르는 사괴석(四塊石) 담장 안에 내삼문(內三門)과 대성전(大成殿)이 남향으로 자리잡고 있어 전체적으로 전당후묘(前堂後廟) 배치법을 따르고 있다.

대성전에는 중국의 4성(四聖), 5현(五賢)과 한국 18현(十八賢)의 위패를 모시고 봄과 가을에 석전을 올리고 있다. 대성전은 문선왕인 공자(孔子)의 위패를 모셔왔는데 공자의 작호(爵號)인 대성지성문선왕(大成至聖文宣王)의 앞 글자를 따서 대성전이라 부른 것이다.

그러나 공자의 후학인 4성(증자, 안자, 자사, 맹자)과 공문십철(孔門十哲) 또는 송조6현(宋朝六賢)의 위패를 모시고 종향(從享)하는 경우도 있다. 또한 대성전에다 한국 18현, 즉 신라시대 2현, 고려시대 2현, 조선시대 14현의 위패를 모시고 합사(合祀)하는 곳이 많으나 조선시대에는 별도의 사당에다 신주를 모셨다."
34,생태환경명소,계족산 황톳길,대전광역시 대덕구 장동 산 85,042-623-9909,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130902_25%2Fryukl_1378131485850SuwYW_JPEG%2FIMG_5431.JPG&amp;type=a340,"계족산 숲속 황톳길은 국내 그 어느 곳에서도 경험할 수 없는 자연이 주는 건강을 느낄 수 있는 공간입니다. 대전을 방문하게 되면 계족산, 대청댐과 더불어 반드시 가보아야 할 관광명소입니다. 해발 200~300M에서 펼쳐지는 14km의 황톳길을 걷거나 뛰다보면 몸과 마음의 건강을 찾을 수 있을 것이며 봄, 가을에는 자전거를 타며 계족산의 경치를 즐기기 위해 전국에서 하이킹 마니아들이 몰려들고 있습니다.


매년 5월 ‘계족산 맨발축제’를 개최하며, 4~10월까지 매주 주말 계족산 숲속음악회장에서 맥키스오페라 뻔뻔(fun fun)한 클래식 공연과 사진전시회, 맨발도장찍기, 사랑의 엽서 보내기 등 다채로운 주말 무료프로그램을 진행합니다.

계족산 맨발축제는 잘 관리된 14.5km 황톳길 위에서 맨발로 걷거나 달리며 다양한 문화예술을 체험하는 오감만족 에코힐링(eco-healing) 축제입니다. 둘째 날에는 황톳길을 맨발로 걷거나 달리는 축제 메인 행사인 ‘맨발 마라톤’이 개최됩니다.

계족산 숲속 황톳길은 한국관광공사에서 선정한 '한국관광 100선', '5월에 꼭 가 볼만한 곳', 여행전문기자들이 뽑은 '다시 찾고 싶은 여행지 33선'에 선정, KBS1TV '생로병사의 비밀'에서 대표적인 맨발 걷기 장소로 소개된바 있습니다. 2010년에는 유엔환경어린이회의에 참석한 100개국 500여명의 외국 어린이들과 세이셸공화국 미셸 대통령이 맨발로 황톳길을 걷고 극찬을 했으며, 2018년에는 14개국 주한대사, 상무관, 외교관 가족 등 40여 명이 맨발걷기 체험을 하기도 했습니다.


대덕구와 향토기업이 함께 만든 계족산 황톳길을 맨발로 걸어보세요!"
35,생태환경명소,유성온천과 족욕체험장,대전광역시 유성구 봉명동 574,042-611-2718,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMDFfMjY5%2FMDAxNjM4MzM0NjQ0MzEx.t_P9P8-3h6VRGy9U3vpOU-_icnT6WynAO08J5xr3cHYg.G40fCX3ubboFGqqZWNeonL7BMZQo5CvLLcTj56Qt32og.JPEG.daejeondime%2FKakaoTalk_20211201_094824677_21.jpg&amp;type=a340,"대전 유성온천지구 내 유성족욕체험장은 섭씨 40도의 천연 온천수가 공급되는 노천족욕장이다. 2만 778㎡ 규모의 4개 족욕장에서 동시에 200명이 족욕을 즐길 수 있다. 이 족욕체험장은 대전을 방문한 관광객들이 가벼운 마음으로 온천을 즐길 수 있도록 마련해 무료로 이용할 수 있다. 대전 유성구에서 수질 관리와 청결에 신경을 써 마음 놓고 족욕을 즐길 수 있는 곳이다. 족욕을 하기 전에 발을 깨끗이 씻는 장소가 따로 마련되어 있다.발과 다리를 뜨거운 물에 담그는 족욕은 혈액순환에 좋고, 스트레스와 통증을 완화하는 효과가 있어 남녀노소 누구에게나 좋은 목욕법이다. 이곳은 특히 어르신들이 즐겨 찾는다.
"
36,생태환경명소,3대 하천과 자전거길,,,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F5160%2F2015%2F08%2F16%2F921171_303897_5002_99_20150816183821.jpg&amp;type=a340,"대전의 3대 하천으로 갑천, 유등천, 대전천이 있다. 대전 시민들의 휴식공간으로서 자리매김하고 있는 대전의 하천이다. 특히 갑천은 주변에는 한밭수목원, 남문광장, 시립미술관, 대전문화예술의 전당, 평송청소년수련원 등 주요 문화시설이 위치하고 있다. 최근에는 무동력 수상보트 등을 즐길 수 있는 갑천물놀이장이 개장되어 대전시민으로부터 가장 사랑받는 공간으로 자리매김하고 있다. 각 하천마다 자전거길이 형성되어 있는데 갑천은 39.96km 이며 유등천 20.36km, 대전천 15.3km로 대전 시민들의 하이킹 장소로 사랑받고 있다."
37,생태환경명소,종합테마파크 오-월드,대전광역시 중구 사정공원로 70(사정로),042-580-4820,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA1MDFfMjE4%2FMDAxNjE5ODYxNDYyOTA2.6nbfHMf2jVicMDH4xwEHeRQ7kK_s0oMebs2C20vP0qkg.fd-mQw8sM3FHizGjkh1BG5qNSiWI2cHDLdFhOduyTxQg.JPEG.ssy989848%2F1619861256357.jpg&amp;type=a340,"대전에 있는 ‘오월드’는 감탄사 ‘Oh!’의 놀라움, 즐거움, 그리고 감동의 테마파크를 상징해요. ‘오월드’라는 이름은 동물원 ‘주랜드(Zoo land)’, 화려한 꽃들이 있는 식물원 ‘플라워랜드(Flower land)’, 놀이공원 ‘조이랜드(Joy land)’의 단어에 들어 있는 영어 알파벳 ‘o’를 따서 만들었다고 해요.

오월드는 대전 동물원이 그 시초예요. 2009년 5월에 동물원과 놀이공원에 이어 플라워랜드를 만들면서 종합 테마파크로 탄생했지요.

동물원 주랜드에서는 130종 600여 마리의 동물들을 볼 수 있어요. 특히 흔히 볼 수 없었던 희귀 동물들을 많이 볼 수 있어요. 최근에는 백두산 호랑이와 한국 늑대가 자연 상태에서 새끼를 낳아 화제가 됐답니다. 세계의 희귀종 세이셸 알다브라 육지거북을 우리나라에서 유일하게 구경할 수 있는 곳이기도 해요.

주랜드에서 가장 인기 있는 곳은 곰, 사자, 호랑이, 코끼리 같은 동물을 만날 수 있는 사파리 공원이에요. 사파리 공원에서는 사자에게 먹이를 던져 주는 짜릿한 경험을 할 수 있어요."
38,생태환경명소,장태산자연휴양림,대전광역시 서구 장안로 461,042-270-7883,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMDRfMTkw%2FMDAxNjM4NjA1Nzg1OTE1.omwiOJynavJr36TbXNmZVneYI5qVP5WcPAV1iPNSUgog.1_GPgE2afo2Qhct1xup-tMJLe4MMCwoB-GtJ-kBrF8Ag.JPEG.hyeyeon6508%2F1638605751613.jpg&amp;type=a340,"1991년 5월 15일에 개장했으며 구역면적은 815,855㎡, 1일 수용인원은 6,000명이다. 해발 306.3m의 장태산 기슭에 임창봉이 조성한 최초의 사유림이자 민간자연휴양림으로 대전팔경 중 하나이다.

자연 상태의 잡목 숲을 배경으로 평지에 고유 수종인 밤나무, 잣나무, 은행나무 등 유실수, 소나무, 두충 등을 계획적으로 조림했고, 미국에서 들여온 메타세쿼이아, 독일 가문비나무 등 외래 수종을 배열하여 독특하게 조성했다. 산 입구 용태울저수지를 지나면서 휴양림이 펼쳐지고 산 정상의 형제바위 위에 있는 전망대에서 낙조를 바라볼 수 있으며 장군봉, 행상바위 등 기암괴석이 보인다.

휴양림에는 숙박시설인 숲속의 집, 메타세콰이아 삼림욕장, 산림문화휴양관, 전시관, 건강지압로, 곤충체험장 등이 조성되어 있다. 주변에 알칼리성 라듐온천(방사능천)인 유성온천, 용태울저수지, 계룡산국립공원, 안평사, 구봉산, 식장산, 대청댐 등의 관광지가 있다."
39,생태환경명소,대청호 오백리길,대전광역시 대덕구 대청로 618-136(대청댐),042-869-5114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAyMDdfNTUg%2FMDAxNjEyNjQ3MjUwMjIy.60C_XfRHxEKSNWVbjlYXpj3CLrYV10_3Bw61e6l_ve8g.PCB-3jXr9WUMcYeNQropOAkiTSXvQZqPAw1EftkwB30g.JPEG.oykuen%2Fphoto%25A3%25AD2021%25A3%25AD02%25A3%25AD06%25A3%25AD12%25A3%25AD12%25A3%25AD03.jpg&amp;type=a340,"대청호오백리길(Daecheongho Obaekri-Gil)은 총 21구간으로 대전(동구, 대덕구)과 충북(청원, 옥천, 보은)에 걸쳐 있는 약 200km의 도보길이며 대청호 주변 자연부락과 소하천, 등산길, 임도, 옛길 등을 포함하고 있다. 대청호오백리길은 대전을 중심으로 하는 충청권 배후 생태관광지로 역할을 하고 있다. 공식 슬로건은 ‘사람과 산과 물이 만나는 곳(Where people, mountains and water meet)’이다."
40,생태환경명소,보문산 보운대와 대동하늘공원,대전 동구 이화로 35번길 50,042-606-6114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MjhfMjIx%2FMDAxNTA2NjA1NDQ3MjMz.BJcarnjeoHY3T5ycG1CdxnDVu2EflBb2p52QKCrFONEg.SO_kdaSg90UNPrmEuW4jMwXQerChvlRWpDKWEnQXaNAg.JPEG.zji0313t%2FIMG_1618.JPG&amp;type=a340,동구 8경에 선정된 대동하늘공원은 2009년 12월 무지개 프로젝트사업의 일환으로 조성되었다. 대표적 상징물인 풍차가 설치되어 있다. 해발고도 약 127m에 위치하여 풍차 앞에서 정면을 바라보면 대전을 한눈에 담을 수 있는 시원한 풍광 및 훌륭한 야경을 감상할 수 있다. 공원에 벤치와 정자가 설치돼 있어 도심의 혼잡에서 벗어나 한가로이 휴식을 취할 수 있다. 하늘공원으로 이어지는 길에 형성된 벽화마을과 테마 카페촌은 최근 대전의 핫한 명소로 떠오르고 있다.
41,생태환경명소,한밭수목원,대전시 서구 둔산대로 169,042-270-8452,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MDNfNTgg%2FMDAxNjU0MjU4NDIyNzE4.8nnpODTk0RV-PeNFI5byjljM3IoPjQaOS4q_yUJS5Kwg.lo3pQUezrwGo7FPhnOQqBqoPVcw80qvgCGFjfRqvBJgg.JPEG.cheerchan%2F20220602%25A3%25DF144238.jpg&amp;type=l340_165,"각종 식물종의 유전자를 보존하고, 청소년들에게 자연체험학습의 장을 제공하며, 시민들에게는 도심에서 푸르름을 만끽하며 휴식할 수 있는 공간을 제공하기 위하여 건립되었다. 둔산대공원 안에 조성된 도심 속 최대의 인공 수목원이다.

연면적은 38만 7000㎡이며, 이를 3단계로 구분하여 연차적으로 조성하였다. 미술관 북쪽의 16만㎡를 조성하는 1단계 사업은 2001년 12월 착공되었고, 남문광장의 6만 4000㎡를 조성하는 2단계 사업과 함께 2004년 11월에 완공되었다. 1·2단계 구역은 감각정원·습지원·야생화원 등 15개 원(園)과 남문광장 등이며, 목본류 376종과 초본류 596종이 있다. 이들 구역은 2005년 4월 28일 개원하여 시민들에게 개방되었다.

둔산대공원 내 청소년수련관 북쪽의 17만㎡를 조성하는 3단계 사업이 완성되어 2009년 5월 9일 개장하였다. 이곳에는 목련원·약용식물원·암석원·유실수원 등 주제별로 19개 원이 있다.

관람시간은 6월부터 9월까지는 오전 6시~오후9시, 10월부터 이듬해 5월까지는 오전 6시~오후 6시이다. 일요일과 휴원하는 화요일을 제외하고는 수목원 해설사의 설명을 들으며 관람할 수 있다. 대전광역시 서구 만년동 396번지에 있다."
42,생태환경명소,대전둘레산길 300리,대전광역시 중구 보문산공원로 422 (1구간),042-270-5583,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F5285%2F2017%2F03%2F27%2F0000036235_005_20170327113045422.jpg&amp;type=a340,"대전둘레산길은 대전 주위의 등산로를 연결한 12개 구간 138km의 둘레길이다. 보문산, 만인산, 식장산, 계족산, 금병산, 우산봉, 갑하산, 빈계산, 성북산, 방동저수지, 구봉산을 지난다. 2022년 국가숲길로 지정되었다. 대전둘레산길은 2004년 대전과 산을 사랑하는 사람들이 모여 ‘대전둘레산길잇기’ 동호회를 결성한 것이 시초다. 이들은 대전을 둘러싼 산의 능선과 능선을 연결한 12개 구간 138km의 둘레산길 노선을 개척했다."
43,생태환경명소,금강로하스 에코파크,대전광역시 대덕구 대청로 167 (신탄진동),042-933-9481,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MDdfMTkw%2FMDAxNjQ5MzA3NDAzMTAx._5JO5mpk5xXpMurvZFDf_ljDQaU_bdNbdphvXD9xKvMg.4vBkwKb5jCEciJDVTj67KmT_qnQ83yE5mh_NoyWX32kg.JPEG.daedeokgu%2F02.jpg&amp;type=a340,"대청댐 시민휴식공원인 대청공원은 도시민의 건전한 여가생활과 보건휴양 및 공공복리 증진을 위하여 조성한 자연생태공원으로 현장학습, 가족나들이, 기업 및 단체의 야유회등 친목 도모의 공간으로 많은 사람들이 즐겨 찾는 전국의 명소이다. 하늘을 찌를 듯이 곧게 뻗은 웅장한 메타세콰이어 숲속쉼터에서는 삼림욕과 여유로운 휴식도 즐길 수 있고, 사계절 내내 가지각색의 아름다운 풍경과 낭만이 있는 자연과 사람이 어우러진 편안하고 쾌적한 친환경적 시민 휴식 공원이다."
44,과학명소,카이스트(KAIST),대전광역시 유성구 대학로 291 한국과학기술원,042-350-2293,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA1MTZfMTU0%2FMDAxNjIxMTM4MzYyNTAy.bqEaxz4RgrV7JiP1Zz-mU5v5gaAGriG80eHDk48HjvYg.L_wtC4zHLL5VbjhHFDch13R0fcElXate0MTQe6VxXwQg.PNG.hsomang%2FKAIST_logo%25C4%25AB%25C0%25CC%25BD%25BA%25C6%25AE%25B7%25CE%25B0%25ED.png&amp;type=a340,"고급 과학기술 인력을 양성하는 연구중심의 과학기술대학. 국가가 필요로 하는 고급 과학기술 인력을 양성하고, 기초 및 첨단과학 연구를 수행하는 대학원 중심의 교육과학기술부 산하 과학기술 특수대학이다. 산업발전에 필요한 과학기술분야에 관하여 깊이 있는 이론과 실제적인 응용력을 갖춘 고급과학기술인재를 양성하고, 국가 정책적으로 수행하는 중·장기 연구개발과 국가과학기술 저력 배양을 위한 기초·응용연구를 수행하며, 다른 연구기관이나 산업계 등에 대한 연구지원을 한다."
45,과학명소,엑스포과학공원과 세계엑스포 기념품박물관,대전광역시 유성구 대덕대로 480 (도룡동),042-869-5114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20150728_214%2Fdaejeondime_1438061523642PV2fQ_JPEG%2F1.jpg&amp;type=a340,"대전엑스포기념관 2층에 위치한 세계엑스포기념품박물관은 명지전문대 백성현 교수가 직접 수집한 세계 엑스포 기념품 5,000여 점이 전시되어있다. 1851년 런던박람회부터 2012년 여수엑스포까지 약 160여년 간의 엑스포 기념품을 한 자리에서 관람할 수 있다. 박물관은 15개의 시리즈 테마 컬렉션과 국가관 등으로 구성되어 있다."
